seed,n,p,objective,train_n,X,p_succ,angle_id,eval_index,trial,delta_gamma,delta_beta
2260314959,12,50,median_rt,12,0.096333308476888424,0.4487551181137851,median_rt|train_n=12|p=50,1,3,-1.42242,0.96752000000000005
1769420166,12,50,median_rt,12,0.049747464918569101,0.66114124339041713,median_rt|train_n=12|p=50,2,4,-1.42242,0.96752000000000005
1744918561,12,50,median_rt,12,0.30499678157401172,0.079111904929572041,median_rt|train_n=12|p=50,3,6,-1.42242,0.96752000000000005
389127389,12,50,median_rt,12,0.050656901722666146,0.65615892001321363,median_rt|train_n=12|p=50,4,9,-1.42242,0.96752000000000005
3394316332,12,50,median_rt,12,0.24957394545095243,0.12544376360937809,median_rt|train_n=12|p=50,5,10,-1.42242,0.96752000000000005
1040504255,12,50,median_rt,12,0.090878577565988827,0.46958462212454494,median_rt|train_n=12|p=50,6,12,-1.42242,0.96752000000000005
2732655119,12,50,median_rt,12,0.077001104364652823,0.52704087030636471,median_rt|train_n=12|p=50,7,18,-1.42242,0.96752000000000005
1877312817,12,50,median_rt,12,0.66288591294858235,0.0040310434371957238,median_rt|train_n=12|p=50,8,21,-1.42242,0.96752000000000005
3679680443,12,50,median_rt,12,0.066340228054113243,0.57591079250661059,median_rt|train_n=12|p=50,9,22,-1.42242,0.96752000000000005
1216935791,12,2,mean_p,16,0.63563707346902421,0.0050565009638140037,mean_p|train_n=16|p=2,0,1,-1.7445407881123725,1.2828648966057541
2260314959,12,2,mean_p,16,0.63162207671483017,0.0052282182388856957,mean_p|train_n=16|p=2,1,3,-1.7445407881123725,1.2828648966057541
1769420166,12,2,mean_p,16,0.67785546754952897,0.0035591153082891558,mean_p|train_n=16|p=2,2,4,-1.7445407881123725,1.2828648966057541
1744918561,12,2,mean_p,16,0.6000393315752488,0.0067989516290966829,mean_p|train_n=16|p=2,3,6,-1.7445407881123725,1.2828648966057541
389127389,12,2,mean_p,16,0.5404551485809318,0.011160443870297613,mean_p|train_n=16|p=2,4,9,-1.7445407881123725,1.2828648966057541
3394316332,12,2,mean_p,16,0.65278348636980066,0.0043844091875324519,mean_p|train_n=16|p=2,5,10,-1.7445407881123725,1.2828648966057541
1040504255,12,2,mean_p,16,0.59319497056376913,0.00719724434253573,mean_p|train_n=16|p=2,6,12,-1.7445407881123725,1.2828648966057541
2732655119,12,2,mean_p,16,0.65406148925458185,0.0043380491945073938,mean_p|train_n=16|p=2,7,18,-1.7445407881123725,1.2828648966057541
1877312817,12,2,mean_p,16,0.73647212214261693,0.00218573548582322,mean_p|train_n=16|p=2,8,21,-1.7445407881123725,1.2828648966057541
3679680443,12,2,mean_p,16,0.61178799827851205,0.0061659718598720721,mean_p|train_n=16|p=2,9,22,-1.7445407881123725,1.2828648966057541
1216935791,12,5,mean_p,16,0.42977892643899951,0.028021012228734567,mean_p|train_n=16|p=5,0,1,-1.6151803414250507,1.0142976539482436
2260314959,12,5,mean_p,16,0.45358926750107159,0.022986470786331311,mean_p|train_n=16|p=5,1,3,-1.6151803414250507,1.0142976539482436
1769420166,12,5,mean_p,16,0.41381442994440792,0.03200024676864948,mean_p|train_n=16|p=5,2,4,-1.6151803414250507,1.0142976539482436
1744918561,12,5,mean_p,16,0.47424724068983393,0.019357455176473165,mean_p|train_n=16|p=5,3,6,-1.6151803414250507,1.0142976539482436
389127389,12,5,mean_p,16,0.35713373509129026,0.05127485008684788,mean_p|train_n=16|p=5,4,9,-1.6151803414250507,1.0142976539482436
3394316332,12,5,mean_p,16,0.46927105799932756,0.020175486941177094,mean_p|train_n=16|p=5,5,10,-1.6151803414250507,1.0142976539482436
1040504255,12,5,mean_p,16,0.37372066170023177,0.044666965577231627,mean_p|train_n=16|p=5,6,12,-1.6151803414250507,1.0142976539482436
2732655119,12,5,mean_p,16,0.42343511152137941,0.029539283884206451,mean_p|train_n=16|p=5,7,18,-1.6151803414250507,1.0142976539482436
1877312817,12,5,mean_p,16,0.5985425949122708,0.0068841242940217593,mean_p|train_n=16|p=5,8,21,-1.6151803414250507,1.0142976539482436
3679680443,12,5,mean_p,16,0.40551408955729507,0.034287604524600106,mean_p|train_n=16|p=5,9,22,-1.6151803414250507,1.0142976539482436
1216935791,12,10,mean_p,16,0.34980038679565695,0.054499823143355199,mean_p|train_n=16|p=10,0,1,-1.5490470126870117,1.0035407963998204
2260314959,12,10,mean_p,16,0.27908479070544162,0.098139825168133424,mean_p|train_n=16|p=10,1,3,-1.5490470126870117,1.0035407963998204
1769420166,12,10,mean_p,16,0.27338479687380574,0.10290481811818002,mean_p|train_n=16|p=10,2,4,-1.5490470126870117,1.0035407963998204
1744918561,12,10,mean_p,16,0.39077432629902337,0.038759884566962,mean_p|train_n=16|p=10,3,6,-1.5490470126870117,1.0035407963998204
389127389,12,10,mean_p,16,0.23445279390283844,0.14225649943117896,mean_p|train_n=16|p=10,4,9,-1.5490470126870117,1.0035407963998204
3394316332,12,10,mean_p,16,0.41208960198975514,0.032462654291579129,mean_p|train_n=16|p=10,5,10,-1.5490470126870117,1.0035407963998204
1040504255,12,10,mean_p,16,0.24745144602175473,0.12767806944895965,mean_p|train_n=16|p=10,6,12,-1.5490470126870117,1.0035407963998204
2732655119,12,10,mean_p,16,0.24523759655345581,0.13005094984543658,mean_p|train_n=16|p=10,7,18,-1.5490470126870117,1.0035407963998204
1877312817,12,10,mean_p,16,0.53389111453834326,0.011786724193539513,mean_p|train_n=16|p=10,8,21,-1.5490470126870117,1.0035407963998204
3679680443,12,10,mean_p,16,0.2825724844187652,0.095333705733341281,mean_p|train_n=16|p=10,9,22,-1.5490470126870117,1.0035407963998204
1216935791,12,20,mean_p,16,0.23561541605898353,0.14088744975403539,mean_p|train_n=16|p=20,0,1,-1.4699865275911022,0.91371400752453102
2260314959,12,20,mean_p,16,0.18990867455442864,0.20605421855057032,mean_p|train_n=16|p=20,1,3,-1.4699865275911022,0.91371400752453102
1769420166,12,20,mean_p,16,0.15776100029925733,0.26922195967276524,mean_p|train_n=16|p=20,2,4,-1.4699865275911022,0.91371400752453102
1744918561,12,20,mean_p,16,0.34097337612575046,0.058651811855035985,mean_p|train_n=16|p=20,3,6,-1.4699865275911022,0.91371400752453102
389127389,12,20,mean_p,16,0.13930897428350955,0.31388158783100506,mean_p|train_n=16|p=20,4,9,-1.4699865275911022,0.91371400752453102
3394316332,12,20,mean_p,16,0.34082765514376545,0.058722945236457026,mean_p|train_n=16|p=20,5,10,-1.4699865275911022,0.91371400752453102
1040504255,12,20,mean_p,16,0.17253764513078163,0.23808493787401422,mean_p|train_n=16|p=20,6,12,-1.4699865275911022,0.91371400752453102
2732655119,12,20,mean_p,16,0.15841415718813387,0.26776329483123584,mean_p|train_n=16|p=20,7,18,-1.4699865275911022,0.91371400752453102
1877312817,12,20,mean_p,16,0.52941824859332487,0.012233499908382794,mean_p|train_n=16|p=20,8,21,-1.4699865275911022,0.91371400752453102
3679680443,12,20,mean_p,16,0.16343850967554754,0.25680369821576299,mean_p|train_n=16|p=20,9,22,-1.4699865275911022,0.91371400752453102
1216935791,12,50,mean_p,16,0.11514351395274108,0.38376042102909952,mean_p|train_n=16|p=50,0,1,-1.2764379302282343,0.89727882170688023
2260314959,12,50,mean_p,16,0.10224633986805974,0.42721787651987664,mean_p|train_n=16|p=50,1,3,-1.2764379302282343,0.89727882170688023
1769420166,12,50,mean_p,16,0.055153745020328188,0.63206947991850393,mean_p|train_n=16|p=50,2,4,-1.2764379302282343,0.89727882170688023
1744918561,12,50,mean_p,16,0.2974840181392906,0.084213292567706488,mean_p|train_n=16|p=50,3,6,-1.2764379302282343,0.89727882170688023
389127389,12,50,mean_p,16,0.054263010821136846,0.63676982208781574,mean_p|train_n=16|p=50,4,9,-1.2764379302282343,0.89727882170688023
3394316332,12,50,mean_p,16,0.25047236276457929,0.12450983817649318,mean_p|train_n=16|p=50,5,10,-1.2764379302282343,0.89727882170688023
1040504255,12,50,mean_p,16,0.089923310143707483,0.47333065916952866,mean_p|train_n=16|p=50,6,12,-1.2764379302282343,0.89727882170688023
2732655119,12,50,mean_p,16,0.08037660772105415,0.51244913160640337,mean_p|train_n=16|p=50,7,18,-1.2764379302282343,0.89727882170688023
1877312817,12,50,mean_p,16,0.59983830568258911,0.0068103295732381691,mean_p|train_n=16|p=50,8,21,-1.2764379302282343,0.89727882170688023
3679680443,12,50,mean_p,16,0.070415648696373137,0.55671552293769988,mean_p|train_n=16|p=50,9,22,-1.2764379302282343,0.89727882170688023
1216935791,12,2,median_rt,16,0.63852504452432979,0.004936483655104444,median_rt|train_n=16|p=2,0,1,-1.7151374759136464,1.2515979633128551
2260314959,12,2,median_rt,16,0.63301069532460452,0.0051681786492680801,median_rt|train_n=16|p=2,1,3,-1.7151374759136464,1.2515979633128551
1769420166,12,2,median_rt,16,0.67899155614808337,0.0035256410777800133,median_rt|train_n=16|p=2,2,4,-1.7151374759136464,1.2515979633128551
1744918561,12,2,median_rt,16,0.6001510239414376,0.0067926381255449947,median_rt|train_n=16|p=2,3,6,-1.7151374759136464,1.2515979633128551
389127389,12,2,median_rt,16,0.54057179388412369,0.011149620942389473,median_rt|train_n=16|p=2,4,9,-1.7151374759136464,1.2515979633128551
3394316332,12,2,median_rt,16,0.65383352236844494,0.0043462826996521617,median_rt|train_n=16|p=2,5,10,-1.7151374759136464,1.2515979633128551
1040504255,12,2,median_rt,16,0.59410110151062756,0.0071432027287420315,median_rt|train_n=16|p=2,6,12,-1.7151374759136464,1.2515979633128551
2732655119,12,2,median_rt,16,0.65629719336257619,0.0042581240043322935,median_rt|train_n=16|p=2,7,18,-1.7151374759136464,1.2515979633128551
1877312817,12,2,median_rt,16,0.73238029796184811,0.002261407066669482,median_rt|train_n=16|p=2,8,21,-1.7151374759136464,1.2515979633128551
3679680443,12,2,median_rt,16,0.61136833209194841,0.006187532936207601,median_rt|train_n=16|p=2,9,22,-1.7151374759136464,1.2515979633128551
1216935791,12,5,median_rt,16,0.43936445745523328,0.025873634051244196,median_rt|train_n=16|p=5,0,1,-1.4047975833168846,1.2059117884029518
2260314959,12,5,median_rt,16,0.41666566041284131,0.031250261556845328,median_rt|train_n=16|p=5,1,3,-1.4047975833168846,1.2059117884029518
1769420166,12,5,median_rt,16,0.42422569618769873,0.029345673832580896,median_rt|train_n=16|p=5,2,4,-1.4047975833168846,1.2059117884029518
1744918561,12,5,median_rt,16,0.48641706002657653,0.017493894147280822,median_rt|train_n=16|p=5,3,6,-1.4047975833168846,1.2059117884029518
389127389,12,5,median_rt,16,0.36355481517390587,0.048608156088673478,median_rt|train_n=16|p=5,4,9,-1.4047975833168846,1.2059117884029518
3394316332,12,5,median_rt,16,0.4869086419532877,0.017422510041099796,median_rt|train_n=16|p=5,5,10,-1.4047975833168846,1.2059117884029518
1040504255,12,5,median_rt,16,0.37174857605195005,0.045405695584017247,median_rt|train_n=16|p=5,6,12,-1.4047975833168846,1.2059117884029518
2732655119,12,5,median_rt,16,0.40918670370239302,0.033256025178280892,median_rt|train_n=16|p=5,7,18,-1.4047975833168846,1.2059117884029518
1877312817,12,5,median_rt,16,0.6053336202061903,0.0065060451856423637,median_rt|train_n=16|p=5,8,21,-1.4047975833168846,1.2059117884029518
3679680443,12,5,median_rt,16,0.40744947056245179,0.033740060090057034,median_rt|train_n=16|p=5,9,22,-1.4047975833168846,1.2059117884029518
1216935791,12,10,median_rt,16,0.34950553311515486,0.054633649304711027,median_rt|train_n=16|p=10,0,1,-1.5156676026353346,1.0521434191026415
2260314959,12,10,median_rt,16,0.27300617230819429,0.10322940820206719,median_rt|train_n=16|p=10,1,3,-1.5156676026353346,1.0521434191026415
1769420166,12,10,median_rt,16,0.27330549870849064,0.10297271483753544,median_rt|train_n=16|p=10,2,4,-1.5156676026353346,1.0521434191026415
1744918561,12,10,median_rt,16,0.38981645711171103,0.03906993091339922,median_rt|train_n=16|p=10,3,6,-1.5156676026353346,1.0521434191026415
389127389,12,10,median_rt,16,0.23561982771966386,0.14088227996110431,median_rt|train_n=16|p=10,4,9,-1.5156676026353346,1.0521434191026415
3394316332,12,10,median_rt,16,0.42001149309724006,0.030392561533229182,median_rt|train_n=16|p=10,5,10,-1.5156676026353346,1.0521434191026415
1040504255,12,10,median_rt,16,0.24307322170047163,0.13241342815712887,median_rt|train_n=16|p=10,6,12,-1.5156676026353346,1.0521434191026415
2732655119,12,10,median_rt,16,0.24218670257334807,0.13339343485476737,median_rt|train_n=16|p=10,7,18,-1.5156676026353346,1.0521434191026415
1877312817,12,10,median_rt,16,0.54253654727132739,0.010968890633590649,median_rt|train_n=16|p=10,8,21,-1.5156676026353346,1.0521434191026415
3679680443,12,10,median_rt,16,0.28461963289737113,0.093724134309504659,median_rt|train_n=16|p=10,9,22,-1.5156676026353346,1.0521434191026415
1216935791,12,20,median_rt,16,0.23639946629898176,0.13997163520031475,median_rt|train_n=16|p=20,0,1,-1.4766668065883608,0.90688298797119526
2260314959,12,20,median_rt,16,0.18939003297364757,0.20694504406323491,median_rt|train_n=16|p=20,1,3,-1.4766668065883608,0.90688298797119526
1769420166,12,20,median_rt,16,0.15812006116390434,0.26841910508485278,median_rt|train_n=16|p=20,2,4,-1.4766668065883608,0.90688298797119526
1744918561,12,20,median_rt,16,0.34075865692057034,0.058756656658511694,median_rt|train_n=16|p=20,3,6,-1.4766668065883608,0.90688298797119526
389127389,12,20,median_rt,16,0.13897559594307221,0.31475317777067285,median_rt|train_n=16|p=20,4,9,-1.4766668065883608,0.90688298797119526
3394316332,12,20,median_rt,16,0.34128609046890862,0.058499451756371064,median_rt|train_n=16|p=20,5,10,-1.4766668065883608,0.90688298797119526
1040504255,12,20,median_rt,16,0.17273887564853022,0.23768676738816047,median_rt|train_n=16|p=20,6,12,-1.4766668065883608,0.90688298797119526
2732655119,12,20,median_rt,16,0.15787021141873656,0.26897751149331706,median_rt|train_n=16|p=20,7,18,-1.4766668065883608,0.90688298797119526
1877312817,12,20,median_rt,16,0.5283207568860685,0.012345686887285755,median_rt|train_n=16|p=20,8,21,-1.4766668065883608,0.90688298797119526
3679680443,12,20,median_rt,16,0.16408688754585854,0.25542246948472991,median_rt|train_n=16|p=20,9,22,-1.4766668065883608,0.90688298797119526
1216935791,12,50,median_rt,16,0.12088662392364026,0.36585921776947461,median_rt|train_n=16|p=50,0,1,-1.1455686394280304,0.92696840717594753
2260314959,12,50,median_rt,16,0.10333227864072285,0.42337637031314534,median_rt|train_n=16|p=50,1,3,-1.1455686394280304,0.92696840717594753
1769420166,12,50,median_rt,16,0.059372377054966473,0.61027503333676247,median_rt|train_n=16|p=50,2,4,-1.1455686394280304,0.92696840717594753
1744918561,12,50,median_rt,16,0.30064908507296834,0.082025197865857769,median_rt|train_n=16|p=50,3,6,-1.1455686394280304,0.92696840717594753
389127389,12,50,median_rt,16,0.059534684082686119,0.60945169846089786,median_rt|train_n=16|p=50,4,9,-1.1455686394280304,0.92696840717594753
3394316332,12,50,median_rt,16,0.25286458667159339,0.12205683235064387,median_rt|train_n=16|p=50,5,10,-1.1455686394280304,0.92696840717594753
1040504255,12,50,median_rt,16,0.091820911268093205,0.46591835263595693,median_rt|train_n=16|p=50,6,12,-1.1455686394280304,0.92696840717594753
2732655119,12,50,median_rt,16,0.083236611956318471,0.50040241474946123,median_rt|train_n=16|p=50,7,18,-1.1455686394280304,0.92696840717594753
1877312817,12,50,median_rt,16,0.59409159014732771,0.0071437678734077963,median_rt|train_n=16|p=50,8,21,-1.1455686394280304,0.92696840717594753
3679680443,12,50,median_rt,16,0.077316577521087837,0.52565971112066789,median_rt|train_n=16|p=50,9,22,-1.1455686394280304,0.92696840717594753
3167204076,13,2,mean_p,12,0.69413245416715141,0.0019212727997568819,mean_p|train_n=12|p=2,0,3,-1.7764899999999999,1.29064
4098688347,13,2,mean_p,12,0.54530147313696475,0.0073455225916551695,mean_p|train_n=12|p=2,1,4,-1.7764899999999999,1.29064
3089476378,13,2,mean_p,12,0.57238639270638714,0.0057547816074720263,mean_p|train_n=12|p=2,2,9,-1.7764899999999999,1.29064
3930431558,13,2,mean_p,12,0.63313216095502822,0.0033289476706878382,mean_p|train_n=12|p=2,3,10,-1.7764899999999999,1.29064
3526500894,13,2,mean_p,12,0.76454253690471918,0.0010187014506407848,mean_p|train_n=12|p=2,4,12,-1.7764899999999999,1.29064
3351074254,13,2,mean_p,12,0.58656131603491568,0.0050647363717104595,mean_p|train_n=12|p=2,5,19,-1.7764899999999999,1.29064
3396533951,13,2,mean_p,12,0.60027589109842139,0.0044759617276051754,mean_p|train_n=12|p=2,6,20,-1.7764899999999999,1.29064
1888579974,13,2,mean_p,12,0.6083044154941839,0.0041635867495201893,mean_p|train_n=12|p=2,7,21,-1.7764899999999999,1.29064
3915097278,13,2,mean_p,12,0.68628976355503402,0.0020619614468745761,mean_p|train_n=12|p=2,8,25,-1.7764899999999999,1.29064
3401147075,13,2,mean_p,12,0.7139792339394393,0.0016066484002600181,mean_p|train_n=12|p=2,9,27,-1.7764899999999999,1.29064
3167204076,13,5,mean_p,12,0.63293889104674639,0.0033347502120829081,mean_p|train_n=12|p=5,0,3,-1.6801600000000001,1.1049500000000001
4098688347,13,5,mean_p,12,0.35208510434716794,0.04189417990404961,mean_p|train_n=12|p=5,1,4,-1.6801600000000001,1.1049500000000001
3089476378,13,5,mean_p,12,0.34745992702846057,0.043677102078395758,mean_p|train_n=12|p=5,2,9,-1.6801600000000001,1.1049500000000001
3930431558,13,5,mean_p,12,0.39995456056207446,0.027215846373043109,mean_p|train_n=12|p=5,3,10,-1.6801600000000001,1.1049500000000001
3526500894,13,5,mean_p,12,0.59657617175164535,0.0046276958622075053,mean_p|train_n=12|p=5,4,12,-1.6801600000000001,1.1049500000000001
3351074254,13,5,mean_p,12,0.39173360776687055,0.029308503160547783,mean_p|train_n=12|p=5,5,19,-1.6801600000000001,1.1049500000000001
3396533951,13,5,mean_p,12,0.44716885366939529,0.017785001450626208,mean_p|train_n=12|p=5,6,20,-1.6801600000000001,1.1049500000000001
1888579974,13,5,mean_p,12,0.42164485393954332,0.022384081005236062,mean_p|train_n=12|p=5,7,21,-1.6801600000000001,1.1049500000000001
3915097278,13,5,mean_p,12,0.47986267625774431,0.013246777093651914,mean_p|train_n=12|p=5,8,25,-1.6801600000000001,1.1049500000000001
3401147075,13,5,mean_p,12,0.60521265590454254,0.0042812134250998996,mean_p|train_n=12|p=5,9,27,-1.6801600000000001,1.1049500000000001
3167204076,13,10,mean_p,12,0.68620430643546071,0.0020635498649805659,mean_p|train_n=12|p=10,0,3,-1.61155,1.08521
4098688347,13,10,mean_p,12,0.21059164406303216,0.14992455826380438,mean_p|train_n=12|p=10,1,4,-1.61155,1.08521
3089476378,13,10,mean_p,12,0.22069302686731668,0.13688067180157468,mean_p|train_n=12|p=10,2,9,-1.61155,1.08521
3930431558,13,10,mean_p,12,0.24848644980694301,0.1065554398630827,mean_p|train_n=12|p=10,3,10,-1.61155,1.08521
3526500894,13,10,mean_p,12,0.54315789220308763,0.0074887850776361661,mean_p|train_n=12|p=10,4,12,-1.61155,1.08521
3351074254,13,10,mean_p,12,0.27452201982953994,0.084272967754616665,mean_p|train_n=12|p=10,5,19,-1.61155,1.08521
3396533951,13,10,mean_p,12,0.32794356815345049,0.052074959194399001,mean_p|train_n=12|p=10,6,20,-1.61155,1.08521
1888579974,13,10,mean_p,12,0.28703931558930795,0.075284094113807765,mean_p|train_n=12|p=10,7,21,-1.61155,1.08521
3915097278,13,10,mean_p,12,0.34876614619455892,0.043166026280403245,mean_p|train_n=12|p=10,8,25,-1.61155,1.08521
3401147075,13,10,mean_p,12,0.57168306419405179,0.0057913691137653255,mean_p|train_n=12|p=10,9,27,-1.61155,1.08521
3167204076,13,20,mean_p,12,0.63854108343831917,0.0031705875174187219,mean_p|train_n=12|p=20,0,3,-1.55047,0.95916000000000001
4098688347,13,20,mean_p,12,0.11040162911186693,0.36979018072136383,mean_p|train_n=12|p=20,1,4,-1.55047,0.95916000000000001
3089476378,13,20,mean_p,12,0.10600461035679652,0.3847358214257659,mean_p|train_n=12|p=20,2,9,-1.55047,0.95916000000000001
3930431558,13,20,mean_p,12,0.15532132733343262,0.24669882419627681,mean_p|train_n=12|p=20,3,10,-1.55047,0.95916000000000001
3526500894,13,20,mean_p,12,0.45304928320825338,0.016867141610355189,mean_p|train_n=12|p=20,4,12,-1.55047,0.95916000000000001
3351074254,13,20,mean_p,12,0.19124159129531274,0.17848309153239786,mean_p|train_n=12|p=20,5,19,-1.55047,0.95916000000000001
3396533951,13,20,mean_p,12,0.24528949588503049,0.10966967425779323,mean_p|train_n=12|p=20,6,20,-1.55047,0.95916000000000001
1888579974,13,20,mean_p,12,0.21267513640117397,0.14713610661620247,mean_p|train_n=12|p=20,7,21,-1.55047,0.95916000000000001
3915097278,13,20,mean_p,12,0.25284605479441968,0.10245066739664301,mean_p|train_n=12|p=20,8,25,-1.55047,0.95916000000000001
3401147075,13,20,mean_p,12,0.51932937207962737,0.0092824294663243021,mean_p|train_n=12|p=20,9,27,-1.55047,0.95916000000000001
3167204076,13,50,mean_p,12,0.64149377420666076,0.0030873418154732254,mean_p|train_n=12|p=50,0,3,-1.3777999999999999,0.93608999999999998
4098688347,13,50,mean_p,12,0.035678712804101308,0.72506223283358029,mean_p|train_n=12|p=50,1,4,-1.3777999999999999,0.93608999999999998
3089476378,13,50,mean_p,12,0.033684896840737305,0.73820649754859069,mean_p|train_n=12|p=50,2,9,-1.3777999999999999,0.93608999999999998
3930431558,13,50,mean_p,12,0.070074550635630783,0.5318277056648486,mean_p|train_n=12|p=50,3,10,-1.3777999999999999,0.93608999999999998
3526500894,13,50,mean_p,12,0.373496513863874,0.034543194556318102,mean_p|train_n=12|p=50,4,12,-1.3777999999999999,0.93608999999999998
3351074254,13,50,mean_p,12,0.096089909039844074,0.42069051099961563,mean_p|train_n=12|p=50,5,19,-1.3777999999999999,0.93608999999999998
3396533951,13,50,mean_p,12,0.15130462401871286,0.25579143947959032,mean_p|train_n=12|p=50,6,20,-1.3777999999999999,0.93608999999999998
1888579974,13,50,mean_p,12,0.11377784886682693,0.35870952628922198,mean_p|train_n=12|p=50,7,21,-1.3777999999999999,0.93608999999999998
3915097278,13,50,mean_p,12,0.16200644414321275,0.23227668041801533,mean_p|train_n=12|p=50,8,25,-1.3777999999999999,0.93608999999999998
3401147075,13,50,mean_p,12,0.52244953998680588,0.009025083405971232,mean_p|train_n=12|p=50,9,27,-1.3777999999999999,0.93608999999999998
3167204076,13,2,median_rt,12,0.70184213342008894,0.0017923303259880987,median_rt|train_n=12|p=2,0,3,-1.8710800000000001,1.3204899999999999
4098688347,13,2,median_rt,12,0.54725861651407037,0.0072171151332269127,median_rt|train_n=12|p=2,1,4,-1.8710800000000001,1.3204899999999999
3089476378,13,2,median_rt,12,0.57416129901500246,0.0056634744607195761,median_rt|train_n=12|p=2,2,9,-1.8710800000000001,1.3204899999999999
3930431558,13,2,median_rt,12,0.63331465725556546,0.0033234778535687903,median_rt|train_n=12|p=2,3,10,-1.8710800000000001,1.3204899999999999
3526500894,13,2,median_rt,12,0.77165937312765054,0.00095542361026961322,median_rt|train_n=12|p=2,4,12,-1.8710800000000001,1.3204899999999999
3351074254,13,2,median_rt,12,0.58454022798091976,0.005157819623705857,median_rt|train_n=12|p=2,5,19,-1.8710800000000001,1.3204899999999999
3396533951,13,2,median_rt,12,0.59990266147905325,0.004491040354001467,median_rt|train_n=12|p=2,6,20,-1.8710800000000001,1.3204899999999999
1888579974,13,2,median_rt,12,0.60694448005472323,0.0042149223230949807,median_rt|train_n=12|p=2,7,21,-1.8710800000000001,1.3204899999999999
3915097278,13,2,median_rt,12,0.68707451789399654,0.002047432020792223,median_rt|train_n=12|p=2,8,25,-1.8710800000000001,1.3204899999999999
3401147075,13,2,median_rt,12,0.71628183493561415,0.0015736562478492597,median_rt|train_n=12|p=2,9,27,-1.8710800000000001,1.3204899999999999
3167204076,13,5,median_rt,12,0.66033426327874267,0.0026052807745605578,median_rt|train_n=12|p=5,0,3,-1.8490899999999999,1.12846
4098688347,13,5,median_rt,12,0.3573555451326032,0.039951068892937272,median_rt|train_n=12|p=5,1,4,-1.8490899999999999,1.12846
3089476378,13,5,median_rt,12,0.34296339951540156,0.045483144403886268,median_rt|train_n=12|p=5,2,9,-1.8490899999999999,1.12846
3930431558,13,5,median_rt,12,0.40642958960545161,0.025673349393509647,median_rt|train_n=12|p=5,3,10,-1.8490899999999999,1.12846
3526500894,13,5,median_rt,12,0.6165003325766617,0.0038671747573129581,median_rt|train_n=12|p=5,4,12,-1.8490899999999999,1.12846
3351074254,13,5,median_rt,12,0.39825871395583723,0.027634929045624996,median_rt|train_n=12|p=5,5,19,-1.8490899999999999,1.12846
3396533951,13,5,median_rt,12,0.45319516868416626,0.016844983284798651,median_rt|train_n=12|p=5,6,20,-1.8490899999999999,1.12846
1888579974,13,5,median_rt,12,0.42365639469993643,0.021982006169766803,median_rt|train_n=12|p=5,7,21,-1.8490899999999999,1.12846
3915097278,13,5,median_rt,12,0.48045699571025841,0.013176025438499833,median_rt|train_n=12|p=5,8,25,-1.8490899999999999,1.12846
3401147075,13,5,median_rt,12,0.61862628350481708,0.0037937973013204584,median_rt|train_n=12|p=5,9,27,-1.8490899999999999,1.12846
3167204076,13,10,median_rt,12,0.69562775463336912,0.0018955591481884871,median_rt|train_n=12|p=10,0,3,-1.6489799999999999,1.0959300000000001
4098688347,13,10,median_rt,12,0.21134560719386772,0.14890943855495722,median_rt|train_n=12|p=10,1,4,-1.6489799999999999,1.0959300000000001
3089476378,13,10,median_rt,12,0.21969187561562367,0.1381210983603943,median_rt|train_n=12|p=10,2,9,-1.6489799999999999,1.0959300000000001
3930431558,13,10,median_rt,12,0.2496953216458061,0.10540102621138314,median_rt|train_n=12|p=10,3,10,-1.6489799999999999,1.0959300000000001
3526500894,13,10,median_rt,12,0.55019861550769866,0.0070284291464671536,median_rt|train_n=12|p=10,4,12,-1.6489799999999999,1.0959300000000001
3351074254,13,10,median_rt,12,0.27567114136787563,0.083404854221916874,median_rt|train_n=12|p=10,5,19,-1.6489799999999999,1.0959300000000001
3396533951,13,10,median_rt,12,0.32997492419705909,0.05113043057651516,median_rt|train_n=12|p=10,6,20,-1.6489799999999999,1.0959300000000001
1888579974,13,10,median_rt,12,0.2865026567481635,0.075649033579296809,median_rt|train_n=12|p=10,7,21,-1.6489799999999999,1.0959300000000001
3915097278,13,10,median_rt,12,0.34826205646202718,0.043362545693763833,median_rt|train_n=12|p=10,8,25,-1.6489799999999999,1.0959300000000001
3401147075,13,10,median_rt,12,0.5766650909612876,0.0055371288812003667,median_rt|train_n=12|p=10,9,27,-1.6489799999999999,1.0959300000000001
3167204076,13,20,median_rt,12,0.65470985118139258,0.0027407224194342752,median_rt|train_n=12|p=20,0,3,-1.6032299999999999,0.94359999999999999
4098688347,13,20,median_rt,12,0.11006893824188875,0.37090041902892423,median_rt|train_n=12|p=20,1,4,-1.6032299999999999,0.94359999999999999
3089476378,13,20,median_rt,12,0.10796621343154311,0.37799504433797126,median_rt|train_n=12|p=20,2,9,-1.6032299999999999,0.94359999999999999
3930431558,13,20,median_rt,12,0.15636090629053459,0.24439864949787707,median_rt|train_n=12|p=20,3,10,-1.6032299999999999,0.94359999999999999
3526500894,13,20,median_rt,12,0.4624522868210183,0.015496865771480902,median_rt|train_n=12|p=20,4,12,-1.6032299999999999,0.94359999999999999
3351074254,13,20,median_rt,12,0.19298332686303504,0.17570373330563727,median_rt|train_n=12|p=20,5,19,-1.6032299999999999,0.94359999999999999
3396533951,13,20,median_rt,12,0.24776866926742316,0.10724685893315414,median_rt|train_n=12|p=20,6,20,-1.6032299999999999,0.94359999999999999
