gamma,competitor_index,classification,re_phi_m,im_phi_m,im_mod_abs,full_conv2_exponent,lambda_exact_interp,abs_gap_to_exact,signed_re_gap_vs_seed,z_distance_from_seed,physically_feasible,impossible_if_physical,strict_exact_match,loose_exact_match,near_real_phase,high_re_bad_match
-2.0,65,physical_feasible_but_not_explanatory,-6.081012958962821,-2.499983176477587,2.499983176477587,-6.77062233396282,-0.6789843207113251,6.091638013251496,-6.042195553275196,5.933868479585402,True,False,False,False,False,False
-2.0,66,physical_feasible_but_not_explanatory,-4.564267903689314,1.7668036099040163,1.7668036099040165,-5.2538772786893135,-0.6789843207113251,4.574892957977989,-4.525450498001689,4.850325168031176,True,False,False,False,False,False
-2.0,67,physical_feasible_but_not_explanatory,-2.616074110392592,-1.0254115049445294,1.0254115049445294,-3.305683485392592,-0.6789843207113251,2.626699164681267,-2.577256704704967,4.648865997587132,True,False,False,False,False,False
-2.0,68,algebraic_only_positive_full,3.967034429174892,1.6409425391607173,1.6409425391607169,3.277425054174892,-0.6789843207113251,3.956409374886217,4.005851834862517,8.863390554679674,False,True,False,False,False,True
-2.0,69,physical_feasible_but_not_explanatory,-0.6070723322812817,-5.960616454682265,0.32256885249732115,-1.2966817072812815,-0.6789843207113251,0.6176973865699564,-0.5682549265936565,3.9242688995867328,True,False,False,False,False,False
-2.0,70,algebraic_only_positive_full,1.7240873768165534,-11.199982607584413,1.3663880067747591,1.0344780018165536,-0.6789843207113251,1.7134623225278787,1.7629047825041786,8.8572646087877,False,True,False,False,False,True
-2.0,71,physical_feasible_but_not_explanatory,-4.758975485614469,1.520722359832287,1.5207223598322868,-5.448584860614469,-0.6789843207113251,4.769600539903144,-4.720158079926843,4.483289549646929,True,False,False,False,False,False
-2.0,72,physical_feasible_but_not_explanatory,-2.779731850646753,-2.8295884807032836,2.8295884807032836,-3.469341225646753,-0.6789843207113251,2.790356904935428,-2.740914444959128,4.523299651671932,True,False,False,False,False,False
-2.0,73,physical_feasible_but_not_explanatory,-2.1478323836222613,-4.879603547507523,1.403581759672063,-2.837441758622261,-0.6789843207113251,2.1584574379109362,-2.109014977934636,5.073428259709054,True,False,False,False,False,False
-2.0,74,physical_feasible_but_not_explanatory,-1.452009014077154,-4.709599437034368,1.5735858701452186,-2.141618389077154,-0.6789843207113251,1.4626340683658288,-1.4131916083895288,4.802859446908898,True,False,False,False,False,False
-2.0,75,physical_feasible_but_not_explanatory,-4.419879847666369,1.5080069034019847,1.5080069034019843,-5.109489222666369,-0.6789843207113251,4.430504901955044,-4.381062441978743,3.656457853014378,True,False,False,False,False,False
-2.0,76,physical_feasible_but_not_explanatory,-0.6392701861291323,-5.980953750603578,0.3022315565760083,-1.3288795611291322,-0.6789843207113251,0.6498952404178071,-0.6004527804415072,2.848939943496231,True,False,False,False,False,False
-2.0,77,loose_exact_match,0.04737958331279124,5.31742301834926,0.9657622888303266,-0.6422297916872087,-0.6789843207113251,0.036754529024116356,0.08619698900041639,5.331240170611235,True,False,False,True,False,False
-2.0,78,physical_feasible_but_not_explanatory,-1.8161864415814133,0.18244456806945392,0.18244456806945397,-2.505795816581413,-0.6789843207113251,1.826811495870088,-1.7773690358937881,2.906976139536702,True,False,False,False,False,False
-2.0,79,physical_feasible_but_not_explanatory,-1.5379706334763703,-0.14575784127393554,0.14575784127393554,-2.2275800084763704,-0.6789843207113251,1.5485956877650453,-1.4991532277887452,13.08735124984131,True,False,False,False,False,False
-2.0,80,physical_feasible_but_not_explanatory,-1.608614167709832,2.6026934474928027,2.6026934474928023,-2.298223542709832,-0.6789843207113251,1.6192392219985068,-1.5697967620222069,4.348381964807553,True,False,False,False,False,False
-2.0,81,algebraic_only_positive_full,3.5411199370401008,0.42240199155181085,0.4224019915518107,2.851510562040101,-0.6789843207113251,3.5304948827514258,3.579937342727726,74.30326625688856,False,True,False,False,False,True
-2.0,82,physical_feasible_but_not_explanatory,-4.564267903689314,-1.7668036099040192,1.7668036099040192,-5.2538772786893135,-0.6789843207113251,4.574892957977989,-4.525450498001689,4.664716485369869,True,False,False,False,False,False
-2.0,83,algebraic_only_positive_full,2.337311840920408,4.875354884657174,1.4078304225224123,1.6477024659204083,-0.6789843207113251,2.3266867866317336,2.3761292466080333,14.772273018025906,False,True,False,False,False,True
-2.0,84,physical_feasible_but_not_explanatory,-4.466316384684754,1.2448885927327664,1.2448885927327664,-5.155925759684754,-0.6789843207113251,4.476941438973429,-4.427498978997129,4.3950674949819275,True,False,False,False,False,False
-2.0,85,physical_feasible_but_not_explanatory,-1.2191891074700854,-0.8523078312081851,0.8523078312081851,-1.9087984824700852,-0.6789843207113251,1.2298141617587601,-1.1803717017824602,4.095444671336276,True,False,False,False,False,False
-2.0,86,physical_feasible_but_not_explanatory,-4.037287653617345,-3.835380320995096,2.44780498618449,-4.726897028617345,-0.6789843207113251,4.04791270790602,-3.99847024792972,4.897950981236114,True,False,False,False,False,False
-2.0,87,physical_feasible_but_not_explanatory,-3.043725127111772,3.196565948445713,3.0866193587338735,-3.733334502111772,-0.6789843207113251,3.054350181400447,-3.004907721424147,6.720436914198729,True,False,False,False,False,False
-2.0,88,physical_feasible_but_not_explanatory,-3.5473694087903427,3.4961090205104854,2.787076286669101,-4.2369787837903425,-0.6789843207113251,3.5579944630790177,-3.5085520031027175,5.17122070687112,True,False,False,False,False,False
-2.0,89,physical_feasible_but_not_explanatory,-5.018624933711244,1.5384986223641461,1.5384986223641466,-5.708234308711244,-0.6789843207113251,5.029249987999919,-4.979807528023619,6.493151698464347,True,False,False,False,False,False
-2.0,90,physical_feasible_but_not_explanatory,-0.734189117281038,-5.417461767951503,0.8657235392280835,-1.4237984922810378,-0.6789843207113251,0.7448141715697127,-0.6953717115934128,4.8144659106192895,True,False,False,False,False,False
-2.0,91,physical_feasible_but_not_explanatory,-3.4143122113185287,3.9965229974286904,2.286662309750896,-4.1039215863185285,-0.6789843207113251,3.4249372656072037,-3.3754948056309035,5.302446373067167,True,False,False,False,False,False
-2.0,92,physical_feasible_but_not_explanatory,-3.7745747499777815,-3.6790015273996124,2.604183779779974,-4.464184124977781,-0.6789843207113251,3.7851998042664565,-3.7357573442901564,4.4804055828629865,True,False,False,False,False,False
-2.0,93,physical_feasible_but_not_explanatory,-5.599532303670469,-0.5984801725290485,0.5984801725290483,-6.289141678670469,-0.6789843207113251,5.610157357959144,-5.5607148979828445,3.9741085075272595,True,False,False,False,False,False
-2.0,94,physical_feasible_but_not_explanatory,-2.68462035438043,-0.8720869895622703,0.8720869895622703,-3.37422972938043,-0.6789843207113251,2.6952454086691047,-2.645802948692805,3.567174804621815,True,False,False,False,False,False
-2.0,95,physical_feasible_but_not_explanatory,0.6329832761030447,-6.302289327477854,0.01910402029826752,-0.056626098896955246,-0.6789843207113251,0.6223582218143698,0.6718006817906699,8.53550361723744,True,False,False,False,True,True
-2.0,96,physical_feasible_but_not_explanatory,-2.7062247552665486,0.585891784021942,0.5858917840219418,-3.3958341302665485,-0.6789843207113251,2.7168498095552236,-2.6674073495789234,4.382145725134756,True,False,False,False,False,False
-2.0,97,physical_feasible_but_not_explanatory,-1.2422651001876117,-0.907562233520014,0.907562233520014,-1.9318744751876116,-0.6789843207113251,1.2528901544762865,-1.2034476944999866,3.711019162225865,True,False,False,False,False,False
-2.0,98,physical_feasible_but_not_explanatory,-2.7710497884806724,5.53139498937729,0.7517903178022962,-3.4606591634806723,-0.6789843207113251,2.7816748427693474,-2.7322323827930473,4.945030291815349,True,False,False,False,False,False
-2.0,99,physical_feasible_but_not_explanatory,-1.242265100187614,0.907562233520014,0.9075622335200144,-1.9318744751876138,-0.6789843207113251,1.2528901544762887,-1.2034476944999888,3.467947003822321,True,False,False,False,False,False
-2.0,100,physical_feasible_but_not_explanatory,-3.0437251271117685,-3.1965659484457123,3.0866193587338735,-3.7333345021117683,-0.6789843207113251,3.0543501814004435,-3.0049077214241433,6.685923421083303,True,False,False,False,False,False
-2.0,101,algebraic_only_positive_full,1.7597963074983296,5.047986378068221,1.235198929111366,1.0701869324983297,-0.6789843207113251,1.7491712532096548,1.7986137131859548,9.011591563597818,False,True,False,False,False,True
-2.0,102,physical_feasible_but_not_explanatory,-5.254285355643441,0.33364537680351947,0.3336453768035197,-5.943894730643441,-0.6789843207113251,5.264910409932116,-5.215467949955816,5.766355229988904,True,False,False,False,False,False
-2.0,103,physical_feasible_but_not_explanatory,-2.4508221029180497,-1.3814440731644586,1.3814440731644586,-3.1404314779180496,-0.6789843207113251,2.4614471572067247,-2.4120046972304245,3.8317257402074554,True,False,False,False,False,False
-2.0,104,physical_feasible_but_not_explanatory,-1.5222100238727951,1.1748451450569393,1.1748451450569393,-2.211819398872795,-0.6789843207113251,1.53283507816147,-1.48339261818517,3.6938673928331407,True,False,False,False,False,False
-2.0,105,algebraic_only_positive_full,1.3081855947022625,-4.970413779019823,1.3127715281597636,0.6185762197022625,-0.6789843207113251,1.2975605404135875,1.3470030003898876,8.06033112742437,False,True,False,False,False,True
-2.0,106,algebraic_only_positive_full,1.1090765216591842,-5.2589654932461265,1.0242198139334597,0.4194671466591843,-0.6789843207113251,1.0984514673705092,1.1478939273468094,8.502896893449417,False,True,False,False,False,True
-2.0,107,physical_feasible_but_not_explanatory,0.19316489211888177,-6.297873793353221,0.014688486173635162,-0.4964444828811182,-0.6789843207113251,0.18253983783020689,0.23198229780650692,8.308480435963212,True,False,False,False,True,False
-2.0,108,physical_feasible_but_not_explanatory,-4.0404476600383195,0.08399910709111957,0.08399910709111946,-4.730057035038319,-0.6789843207113251,4.0510727143269945,-4.001630254350694,4.613930488023462,True,False,False,False,False,False
-2.0,109,physical_feasible_but_not_explanatory,-0.6392701861291306,5.980953750603577,0.3022315565760092,-1.3288795611291304,-0.6789843207113251,0.6498952404178053,-0.6004527804415054,3.071445806331775,True,False,False,False,False,False
-2.0,110,physical_feasible_but_not_explanatory,-5.860353720042098,-7.2593518131073305,0.9761665059277442,-6.549963095042098,-0.6789843207113251,5.870978774330773,-5.821536314354473,6.137087138545999,True,False,False,False,False,False
-2.0,111,physical_feasible_but_not_explanatory,-5.614958366788703,-2.3450615368753818,2.3450615368753818,-6.304567741788703,-0.6789843207113251,5.625583421077378,-5.576140961101078,13.01974585619632,True,False,False,False,False,False
-2.0,112,physical_feasible_but_not_explanatory,-1.9465982298991005,-0.9798446450799698,0.9798446450799698,-2.6362076048991003,-0.6789843207113251,1.9572232841877752,-1.9077808242114753,3.2923643975492816,True,False,False,False,False,False
-2.0,113,physical_feasible_but_not_explanatory,-0.7293718119719248,-2.306567372587633,2.306567372587633,-1.4189811869719247,-0.6789843207113251,0.7399968662605996,-0.6905544062842996,4.162574821645021,True,False,False,False,False,False
-2.0,114,physical_feasible_but_not_explanatory,-2.4943793372486205,4.469875773322739,1.813309533856847,-3.1839887122486203,-0.6789843207113251,2.5050043915372955,-2.4555619315609953,4.388915712110305,True,False,False,False,False,False
-2.0,115,physical_feasible_but_not_explanatory,-4.053929598451517,-0.16108450654036488,0.161084506540365,-4.743538973451517,-0.6789843207113251,4.064554652740192,-4.015112192763892,3.5746284527549914,True,False,False,False,False,False
-2.0,116,physical_feasible_but_not_explanatory,-4.6610528293371285,2.301406190970442,2.301406190970442,-5.350662204337128,-0.6789843207113251,4.6716778836258035,-4.622235423649503,3.7511481802266347,True,False,False,False,False,False
-2.0,117,physical_feasible_but_not_explanatory,-1.6698697205324076,4.567063593864933,1.716121713314653,-2.3594790955324076,-0.6789843207113251,1.6804947748210826,-1.6310523148447824,5.36101011608231,True,False,False,False,False,False
-2.0,118,algebraic_only_positive_full,3.5411199370402002,-0.4224019915519189,0.42240199155191904,2.8515105620402004,-0.6789843207113251,3.5304948827515252,3.5799373427278254,74.26336495368787,False,True,False,False,False,True
-2.0,119,physical_feasible_but_not_explanatory,-1.3071946142148745,-0.7534986121667886,0.7534986121667888,-1.9968039892148743,-0.6789843207113251,1.3178196685035493,-1.2683772085272493,3.2065378627076213,True,False,False,False,False,False
-2.0,120,physical_feasible_but_not_explanatory,-4.598467814043624,3.2607960072979747,3.0223892998816115,-5.288077189043624,-0.6789843207113251,4.609092868332299,-4.559650408355999,3.475227566332159,True,False,False,False,False,False
-2.0,121,physical_feasible_but_not_explanatory,-7.120498764746561,2.671778406647198,2.6717784066471975,-7.810108139746561,-0.6789843207113251,7.131123819035236,-7.081681359058935,3.6342087533882186,True,False,False,False,False,False
-2.0,122,physical_feasible_but_not_explanatory,-3.5473694087903453,-3.4961090205104868,2.7870762866691,-4.236978783790345,-0.6789843207113251,3.5579944630790203,-3.50855200310272,4.978747800685811,True,False,False,False,False,False
-2.0,123,physical_feasible_but_not_explanatory,-5.1453276504716765,-10.30831624058525,2.2580543737739216,-5.834937025471676,-0.6789843207113251,5.1559527047603515,-5.106510244784051,10.642746759814493,True,False,False,False,False,False
-2.0,124,physical_feasible_but_not_explanatory,-4.308013094322139,4.449647766319201,1.8335375408603856,-4.997622469322139,-0.6789843207113251,4.318638148610814,-4.269195688634515,3.836058111100304,True,False,False,False,False,False
-2.0,125,physical_feasible_but_not_explanatory,-2.5106554567565,-5.511272996363146,0.7719123108164405,-3.2002648317565,-0.6789843207113251,2.521280511045175,-2.471838051068875,7.375693637773365,True,False,False,False,False,False
-2.0,126,algebraic_only_positive_full,2.337311840920405,-4.8753548846571775,1.4078304225224088,1.6477024659204051,-0.6789843207113251,2.32668678663173,2.37612924660803,15.068510274984368,False,True,False,False,False,True
-2.0,127,loose_exact_match,0.04737958331279124,-5.31742301834926,0.9657622888303266,-0.6422297916872087,-0.6789843207113251,0.036754529024116356,0.08619698900041639,5.215577646599109,True,False,False,True,False,False
-2.0,128,physical_feasible_but_not_explanatory,-2.894610430214098,-5.00838123392329,1.2748040732562966,-3.5842198052140977,-0.6789843207113251,2.9052354845027724,-2.8557930245264727,5.664034983804411,True,False,False,False,False,False
-2.0,129,physical_feasible_but_not_explanatory,-4.8623705909583546,-1.141938038635167,1.141938038635167,-5.551979965958354,-0.6789843207113251,4.8729956452470296,-4.823553185270729,3.762796336096117,True,False,False,False,False,False
-2.0,130,physical_feasible_but_not_explanatory,-4.7706411115347676,-4.281733011980187,2.0014522951993996,-5.460250486534767,-0.6789843207113251,4.7812661658234425,-4.731823705847143,9.808143865091756,True,False,False,False,False,False
-2.0,131,physical_feasible_but_not_explanatory,-3.4435565482437944,-3.66799520759074,2.6151900995888457,-4.133165923243794,-0.6789843207113251,3.4541816025324694,-3.4047391425561693,4.71702035063913,True,False,False,False,False,False
-2.0,132,physical_feasible_but_not_explanatory,-1.1458390686687565,0.23884052343292428,0.23884052343292428,-1.8354484436687564,-0.6789843207113251,1.1564641229574313,-1.1070216629811314,9.2531307598847,True,False,False,False,False,False
-2.0,133,physical_feasible_but_not_explanatory,-4.631046031672373,-0.02045591755032594,0.020455917550326053,-5.320655406672373,-0.6789843207113251,4.641671085961048,-4.592228625984747,5.435444588795156,True,False,False,False,True,False
-2.0,134,physical_feasible_but_not_explanatory,-1.2607369507494415,5.369665816773621,0.9135194904059656,-1.9503463257494413,-0.6789843207113251,1.2713620050381162,-1.2219195450618163,4.273728598345011,True,False,False,False,False,False
-2.0,135,algebraic_only_positive_full,1.6321712446529455,10.709232387691257,1.8571382266679155,0.9425618696529455,-0.6789843207113251,1.6215461903642705,1.6709886503405706,7.523808118112044,False,True,False,False,False,True
-2.0,136,physical_feasible_but_not_explanatory,-4.440652206981615,3.2748978110322797,3.0082874961473065,-5.130261581981615,-0.6789843207113251,4.45127726127029,-4.40183480129399,4.1620127851005835,True,False,False,False,False,False
-2.0,137,physical_feasible_but_not_explanatory,-2.9216883158231743,-0.6092989360710774,0.6092989360710774,-3.611297690823174,-0.6789843207113251,2.9323133701118493,-2.882870910135549,2.8359261024666016,True,False,False,False,False,False
-2.0,138,physical_feasible_but_not_explanatory,-0.9833317392829724,1.026183994678187,1.0261839946781866,-1.6729411142829722,-0.6789843207113251,0.9939567935716471,-0.9445143335953472,3.1987338572452266,True,False,False,False,False,False
-2.0,139,physical_feasible_but_not_explanatory,-3.3418164653463496,0.5437732316806332,0.5437732316806332,-4.031425840346349,-0.6789843207113251,3.3524415196350246,-3.3029990596587244,3.9860886887660385,True,False,False,False,False,False
-2.0,140,physical_feasible_but_not_explanatory,-5.284956846865082,-1.222068714100279,1.222068714100279,-5.974566221865082,-0.6789843207113251,5.295581901153757,-5.246139441177457,6.013774761916645,True,False,False,False,False,False
-2.0,141,physical_feasible_but_not_explanatory,-3.4677999155404593,4.2254086999456995,2.057776607233887,-4.15740929054046,-0.6789843207113251,3.4784249698291347,-3.428982509852834,6.759921269427219,True,False,False,False,False,False
-2.0,142,physical_feasible_but_not_explanatory,-3.965513865284165,-0.16322701649029003,0.16322701649029003,-4.655123240284165,-0.6789843207113251,3.97613891957284,-3.9266964595965397,4.586909855886317,True,False,False,False,False,False
-2.0,143,physical_feasible_but_not_explanatory,-1.2607369507494406,-5.369665816773619,0.9135194904059674,-1.9503463257494404,-0.6789843207113251,1.2713620050381154,-1.2219195450618154,4.066580148335762,True,False,False,False,False,False
-2.0,144,physical_feasible_but_not_explanatory,-0.41349705846446927,4.665804166231064,1.6173811409485221,-1.1031064334644691,-0.6789843207113251,0.42412211275314404,-0.3746796527768441,3.039831914598754,True,False,False,False,False,False
-2.0,145,physical_feasible_but_not_explanatory,-4.177309826023967,4.091749807576238,2.1914354996033483,-4.866919201023967,-0.6789843207113251,4.187934880312642,-4.138492420336341,4.259583662521018,True,False,False,False,False,False
-2.0,146,physical_feasible_but_not_explanatory,-2.921688315823177,0.6092989360710779,0.6092989360710779,-3.611297690823177,-0.6789843207113251,2.932313370111852,-2.882870910135552,3.8662942441714074,True,False,False,False,False,False
-2.0,147,physical_feasible_but_not_explanatory,-1.9465982298991014,0.9798446450799696,0.9798446450799698,-2.636207604899101,-0.6789843207113251,1.9572232841877761,-1.9077808242114762,3.007083751700465,True,False,False,False,False,False
-2.0,148,physical_feasible_but_not_explanatory,-0.8156753179861846,2.0484618449663756,2.0484618449663756,-1.5052846929861845,-0.6789843207113251,0.8263003722748594,-0.7768579122985595,4.766142296452764,True,False,False,False,False,False
-2.0,149,physical_feasible_but_not_explanatory,-4.028305609524072,-3.7277428818274143,2.5554424253521724,-4.7179149845240715,-0.6789843207113251,4.038930663812747,-3.9894882038364465,3.689854149773232,True,False,False,False,False,False
-2.0,150,physical_feasible_but_not_explanatory,-0.7293718119719292,2.306567372587633,2.306567372587633,-1.418981186971929,-0.6789843207113251,0.739996866260604,-0.6905544062843041,3.877174191533028,True,False,False,False,False,False
-2.0,151,physical_feasible_but_not_explanatory,-4.398109204217562,0.18359692918138404,0.18359692918138393,-5.087718579217562,-0.6789843207113251,4.408734258506237,-4.359291798529936,8.076047074324254,True,False,False,False,False,False
-2.0,152,physical_feasible_but_not_explanatory,-4.140323230505038,0.22173733136051643,0.22173733136051643,-4.829932605505038,-0.6789843207113251,4.150948284793713,-4.101505824817412,3.9622371143965567,True,False,False,False,False,False
-2.0,153,physical_feasible_but_not_explanatory,-2.177248933269586,5.381655919865877,0.9015293873137082,-2.866858308269586,-0.6789843207113251,2.1878739875582607,-2.138431527581961,4.601758724262475,True,False,False,False,False,False
-2.0,154,algebraic_only_positive_full,0.7715285343771154,-4.48737183462393,1.7958134725556558,0.08191915937711547,-0.6789843207113251,0.7609034800884406,0.8103459400647406,6.210795822641034,False,True,False,False,False,True
-2.0,155,algebraic_only_positive_full,1.5441618712257243,1.7428800684516896,1.74288006845169,0.8545524962257244,-0.6789843207113251,1.5335368169370494,1.5829792769133495,4.356955820504233,False,True,False,False,False,True
-2.0,156,physical_feasible_but_not_explanatory,-4.381871799634333,0.0734595593365106,0.0734595593365106,-5.071481174634333,-0.6789843207113251,4.392496853923008,-4.343054393946709,3.9027931061572643,True,False,False,False,False,False
-2.0,157,physical_feasible_but_not_explanatory,-4.382937981931275,-0.987878012175269,0.987878012175269,-5.072547356931275,-0.6789843207113251,4.39356303621995,-4.34412057624365,32.70330062723019,True,False,False,False,False,False
-2.0,158,physical_feasible_but_not_explanatory,-0.09368405549316439,0.0963935572556498,0.09639355725564958,-0.7832934304931644,-0.6789843207113251,0.10430910978183927,-0.054866649805539236,7.403483103360499,True,False,False,False,False,False
-2.0,159,physical_feasible_but_not_explanatory,-7.349858206925508,3.9236947830552706,2.3594905241243156,-8.039467581925509,-0.6789843207113251,7.360483261214184,-7.311040801237883,12.195323903163445,True,False,False,False,False,False
-2.0,160,physical_feasible_but_not_explanatory,0.25384032075396257,2.369202805678129,2.369202805678129,-0.4357690542460374,-0.6789843207113251,0.24321526646528768,0.2926577264415877,7.825297603189051,True,False,False,False,False,True
-2.0,161,physical_feasible_but_not_explanatory,-4.5493227247258545,4.068308170271472,2.2148771369081146,-5.238932099725854,-0.6789843207113251,4.5599477790145295,-4.510505319038229,4.652271950017069,True,False,False,False,False,False
-2.0,162,algebraic_only_positive_full,2.1899083201869987,-4.034378077586091,2.2488072295934955,1.5002989451869988,-0.6789843207113251,2.1792832658983237,2.228725725874624,6.537369716032096,False,True,False,False,False,True
-2.0,163,physical_feasible_but_not_explanatory,-0.1027036794052858,-7.139551389206974,0.856366082027388,-0.7923130544052858,-0.6789843207113251,0.11332873369396068,-0.06388627371766065,5.432116991701104,True,False,False,False,False,False
-2.0,164,physical_feasible_but_not_explanatory,-1.0464742318870437,2.5765844563122937,2.5765844563122933,-1.7360836068870436,-0.6789843207113251,1.0570992861757185,-1.0076568261994185,7.547826077770783,True,False,False,False,False,False
-2.0,165,physical_feasible_but_not_explanatory,-0.425370039298282,4.539225232817717,1.743960074361869,-1.1149794142982818,-0.6789843207113251,0.43599509358695676,-0.38655263361065684,5.089189220789746,True,False,False,False,False,False
-2.0,166,physical_feasible_but_not_explanatory,-2.4431423746129752,-1.056125333449602,1.056125333449602,-3.132751749612975,-0.6789843207113251,2.4537674289016502,-2.40432496892535,3.6199927794649844,True,False,False,False,False,False
-2.0,167,physical_feasible_but_not_explanatory,-4.375447029887603,26.880112763952184,1.7473715352338388,-5.065056404887603,-0.6789843207113251,4.386072084176278,-4.336629624199977,80.64755436516975,True,False,False,False,False,False
-2.0,168,physical_feasible_but_not_explanatory,-4.037287653617348,3.835380320995095,2.447804986184491,-4.726897028617348,-0.6789843207113251,4.047912707906023,-3.9984702479297227,5.0969816904310115,True,False,False,False,False,False
-2.0,169,physical_feasible_but_not_explanatory,-2.583812354338632,1.0931006658787794,1.0931006658787794,-3.273421729338632,-0.6789843207113251,2.594437408627307,-2.544994948651007,3.929813397391927,True,False,False,False,False,False
-2.0,170,physical_feasible_but_not_explanatory,-4.096155806066124,3.2126699571755095,3.0705153500040767,-4.7857651810661235,-0.6789843207113251,4.106780860354799,-4.057338400378498,4.351182561238136,True,False,False,False,False,False
-2.0,171,physical_feasible_but_not_explanatory,-0.17165558840976747,2.456691363109056,2.456691363109056,-0.8612649634097674,-0.6789843207113251,0.18228064269844235,-0.13283818272214232,3.5753944851627084,True,False,False,False,False,False
-2.0,172,algebraic_only_positive_full,1.1090765216591825,5.258965493246123,1.0242198139334633,0.4194671466591825,-0.6789843207113251,1.0984514673705075,1.1478939273468076,8.587419077902837,False,True,False,False,False,True
-2.0,173,algebraic_only_positive_full,4.41921206419521,-0.4135163111673034,0.4135163111673035,3.72960268919521,-0.6789843207113251,4.408587009906535,4.458029469882835,7.776837557998786,False,True,False,False,False,True
-2.0,174,physical_feasible_but_not_explanatory,-9.942013787273401,-4.762109001133364,1.521076306046222,-10.631623162273401,-0.6789843207113251,9.952638841562075,-9.903196381585776,10.894971004339572,True,False,False,False,False,False
-2.0,175,physical_feasible_but_not_explanatory,-3.622433058651768,3.7831329586026627,2.500052348576924,-4.312042433651768,-0.6789843207113251,3.633058112940443,-3.5836156529641428,5.966134587367458,True,False,False,False,False,False
-2.0,176,physical_feasible_but_not_explanatory,-4.028305609524066,3.7277428818274085,2.5554424253521777,-4.717914984524066,-0.6789843207113251,4.038930663812741,-3.989488203836441,3.897409799179244,True,False,False,False,False,False
-2.0,177,physical_feasible_but_not_explanatory,-2.1959252375534906,-1.1317960063178927,1.1317960063178925,-2.8855346125534904,-0.6789843207113251,2.2065502918421656,-2.1571078318658654,4.019551597937701,True,False,False,False,False,False
-2.0,178,physical_feasible_but_not_explanatory,-4.7981406480161315,-0.9246057797366778,0.9246057797366776,-5.487750023016131,-0.6789843207113251,4.8087657023048065,-4.759323242328506,4.791565718219051,True,False,False,False,False,False
-2.0,179,physical_feasible_but_not_explanatory,-0.2976623274813317,0.5994414456999989,0.5994414456999988,-0.9872717024813317,-0.6789843207113251,0.3082873817700066,-0.25884492179370655,3.7979626812568554,True,False,False,False,False,False
-2.0,180,physical_feasible_but_not_explanatory,-3.6224330586517643,-3.783132958602662,2.500052348576924,-4.312042433651764,-0.6789843207113251,3.6330581129404393,-3.583615652964139,5.774706456605445,True,False,False,False,False,False
-2.0,181,physical_feasible_but_not_explanatory,-2.684620354380431,0.872086989562273,0.8720869895622734,-3.374229729380431,-0.6789843207113251,2.6952454086691056,-2.645802948692806,3.2824414154291217,True,False,False,False,False,False
-2.0,182,physical_feasible_but_not_explanatory,0.48000421930666093,-0.17213932204456128,0.17213932204456128,-0.20960515569333904,-0.6789843207113251,0.46937916501798604,0.5188216249942861,5.339567865994479,True,False,False,False,False,True
-2.0,183,physical_feasible_but_not_explanatory,0.07309377666869388,-6.467005141757714,0.18381983457812812,-0.6165155983313061,-0.6789843207113251,0.06246872238001899,0.11191118235631903,9.624651332835205,True,False,False,False,False,False
-2.0,184,physical_feasible_but_not_explanatory,-0.9833317392829688,-1.0261839946781859,1.0261839946781857,-1.6729411142829687,-0.6789843207113251,0.9939567935716436,-0.9445143335953436,3.445402536761362,True,False,False,False,False,False
-2.0,185,physical_feasible_but_not_explanatory,-3.9915768573536043,-4.683058864003469,1.6001264431761175,-4.681186232353604,-0.6789843207113251,4.002201911642279,-3.952759451665979,4.193890824656789,True,False,False,False,False,False
-2.0,186,physical_feasible_but_not_explanatory,-0.8156753179861846,-2.0484618449663747,2.0484618449663747,-1.5052846929861845,-0.6789843207113251,0.8263003722748594,-0.7768579122985595,4.9357167346542,True,False,False,False,False,False
-2.0,187,physical_feasible_but_not_explanatory,-5.308256487241666,-1.510088817905038,1.510088817905038,-5.997865862241666,-0.6789843207113251,5.318881541530341,-5.26943908155404,9.486672407346408,True,False,False,False,False,False
-2.0,188,physical_feasible_but_not_explanatory,-9.62898748890657,-11.203833017056029,1.3625375973031435,-10.31859686390657,-0.6789843207113251,9.639612543195245,-9.590170083218945,11.337832422215717,True,False,False,False,False,False
-2.0,189,physical_feasible_but_not_explanatory,-2.580349578532025,-1.1577010513328212,1.1577010513328212,-3.269958953532025,-0.6789843207113251,2.5909746328207,-2.5415321728444,4.020035287171005,True,False,False,False,False,False
-2.0,190,physical_feasible_but_not_explanatory,-2.177248933269587,-5.381655919865874,0.9015293873137118,-2.866858308269587,-0.6789843207113251,2.1878739875582616,-2.138431527581962,5.308601661193269,True,False,False,False,False,False
-2.0,191,physical_feasible_but_not_explanatory,0.5140338502212183,-5.6016520489075985,0.6815332582719877,-0.1755755247787817,-0.6789843207113251,0.5034087959325434,0.5528512559088434,8.028893542630803,True,False,False,False,False,True
-2.0,192,algebraic_only_positive_full,1.7846766559761527,-5.0292107949410765,1.2539745122385098,1.0950672809761528,-0.6789843207113251,1.7740516016874779,1.8234940616637778,8.491809752521823,False,True,False,False,False,True
-2.0,193,physical_feasible_but_not_explanatory,-4.481125861457489,2.3092582034016855,2.3092582034016855,-5.170735236457489,-0.6789843207113251,4.491750915746164,-4.442308455769863,8.060974025846889,True,False,False,False,False,False
